# GMM n=4 pocket classification, T=35C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
612  127.79  1  0.846792  6.441  13.272  -0.202753  1.214696  -0.017965  S1_pocket
613  121.45  1  0.828991  6.898  12.264  -0.476327  1.214677  -0.018767  S1_pocket
614  115.05  1  0.847686  6.869  13.269  -0.289492  1.216243  -0.019451  S1_pocket
615  119.59  1  0.829482  6.558  13.775  -0.102597  1.274346  -0.009899  S1_pocket
616  111.95  1  0.842228  6.999  13.957  -0.077440  1.247958  -0.022724  S1_pocket
617  124.29  1  0.835473  6.824  13.893  -0.215830  1.229837  -0.010531  S1_pocket
618  130.58  1  0.851824  6.481  13.945  -0.169138  1.202988  -0.025479  S1_pocket
619  137.49  1  0.834081  6.421  13.481  -0.302887  1.257610  -0.029690  S1_pocket
620  139.65  1  0.822566  6.523  14.052  0.129892  1.275870  -0.007979  S1_pocket
621  113.39  1  0.850336  6.909  12.555  -0.360083  1.224449  -0.021114  S1_pocket
622  116.21  1  0.836116  7.061  12.934  -0.261303  1.235710  -0.025180  S1_pocket
623  121.54  1  0.832689  6.421  13.759  -0.181099  1.264582  -0.023618  S1_pocket
624  136.15  1  0.802875  6.474  13.166  -0.261154  1.306822  -0.019357  S1_pocket
625  130.93  1  0.822606  6.227  14.040  0.035018  1.281258  -0.018895  S1_pocket
626  94.36  1  0.853961  7.743  11.997  -0.789360  1.226173  0.003576  S1_pocket
627  111.73  1  0.832148  7.134  12.723  -0.708524  1.287701  0.000218  S1_pocket
628  104.79  1  0.800309  6.722  12.750  -0.796744  1.357521  -0.014195  S1_pocket
629  102.41  1  0.843931  7.335  11.967  -0.746897  1.277194  0.001980  S1_pocket
630  114.47  1  0.845424  6.560  12.670  -0.481665  1.232477  -0.014235  S1_pocket
631  113.05  1  0.853640  6.295  13.599  -0.038218  1.248009  -0.016849  S1_pocket
632  111.70  1  0.866432  6.795  13.261  -0.129066  1.226399  -0.020376  S1_pocket
633  130.34  1  0.852816  6.475  13.132  -0.481814  1.274339  -0.026164  S1_pocket
634  121.20  1  0.857834  6.537  12.641  -0.531267  1.252738  -0.013842  S1_pocket
635  127.20  1  0.837031  6.826  12.399  -0.455966  1.230968  -0.012245  S1_pocket
636  118.14  1  0.856653  6.561  13.476  -0.287510  1.246752  -0.021071  S1_pocket
637  128.00  1  0.824551  6.301  13.246  -0.365097  1.244806  -0.026819  S1_pocket
638  126.34  1  0.866791  6.438  13.499  -0.084969  1.199976  -0.035186  S1_pocket
639  107.86  1  0.885187  7.089  12.302  -0.510292  1.159806  -0.012388  S1_pocket
640  125.60  1  0.885194  6.542  12.686  -0.314477  1.170107  -0.020674  S1_pocket
641  129.95  1  0.853040  6.537  13.364  -0.362109  1.221628  -0.023630  S1_pocket
642  115.45  1  0.859052  6.349  13.153  -0.272331  1.205547  -0.029641  S1_pocket
643  114.44  1  0.841430  6.823  13.166  -0.295956  1.235715  -0.015237  S1_pocket
644  107.97  1  0.851721  7.174  13.472  -0.741129  1.304113  -0.007938  S1_pocket
645  134.45  1  0.827293  6.396  13.442  -0.307030  1.255201  -0.019690  S1_pocket
646  132.07  1  0.845991  6.907  12.601  -0.365832  1.244160  -0.009385  S1_pocket
647  129.80  1  0.812995  6.899  12.252  -0.472499  1.222548  -0.010398  S1_pocket
648  118.20  1  0.830409  6.868  12.599  -0.323538  1.244122  -0.021612  S1_pocket
649  127.79  1  0.807854  6.773  12.398  -0.441859  1.287303  -0.010364  S1_pocket
650  134.05  1  0.839811  6.107  14.142  0.023558  1.316495  -0.017951  S1_pocket
651  134.65  1  0.856341  6.606  12.480  -0.316325  1.183156  -0.022354  S1_pocket
652  123.82  1  0.799440  6.192  12.521  -0.379265  1.197976  -0.018559  S1_pocket
653  120.83  1  0.835029  6.577  12.985  -0.114814  1.227161  -0.024848  S1_pocket
654  105.92  1  0.840621  6.604  12.696  -0.378403  1.238058  -0.018003  S1_pocket
655  126.74  1  0.832887  6.154  14.169  0.068942  1.278614  -0.012161  S1_pocket
656  131.19  1  0.829792  6.577  13.722  -0.198211  1.281580  -0.011795  S1_pocket
657  118.46  1  0.838726  6.479  13.507  -0.430796  1.318580  -0.020170  S1_pocket
658  120.72  1  0.868121  6.701  13.267  -0.310751  1.214828  -0.012030  S1_pocket
659  122.96  1  0.825832  6.640  13.821  -0.352194  1.335433  -0.011687  S1_pocket
660  123.07  1  0.853802  6.885  13.529  -0.289053  1.251943  -0.010075  S1_pocket
661  130.38  1  0.846285  6.530  12.524  -0.474848  1.229326  -0.011651  S1_pocket
662  123.62  1  0.830350  6.638  13.352  -0.366788  1.239733  -0.009281  S1_pocket
663  115.60  1  0.857955  6.595  12.607  -0.470773  1.187574  -0.022888  S1_pocket
664  115.62  1  0.870545  7.215  12.811  -0.469228  1.160166  -0.034431  S1_pocket
665  153.04  0  0.849117  6.712  13.244  -0.250272  1.220503  -0.016576  S1_pocket
666  128.11  1  0.817793  5.536  13.256  -0.237579  1.210517  -0.008163  S1_pocket
667  138.13  1  0.843585  6.114  13.042  -0.208956  1.171596  -0.012465  S1_pocket
668  133.62  1  0.838124  6.433  12.652  -0.510438  1.171952  -0.022604  S1_pocket
669  125.27  1  0.822030  6.521  12.874  -0.273438  1.157966  -0.019544  S1_pocket
670  128.05  1  0.855268  6.952  12.908  -0.432554  1.160374  -0.031703  S1_pocket
671  119.68  1  0.843739  6.281  13.003  -0.218605  1.158066  -0.026680  S1_pocket
672  128.21  1  0.810099  6.701  14.720  -0.067514  1.280448  -0.001579  S1_pocket
673  115.96  1  0.840373  6.497  13.450  -0.011839  1.184629  -0.016118  S1_pocket
674  132.23  1  0.827064  6.744  13.628  -0.282282  1.181203  -0.016425  S1_pocket
675  115.32  1  0.823070  6.965  13.652  -0.478350  1.240320  -0.014037  S1_pocket
676  110.43  1  0.867394  6.903  12.839  -0.449267  1.158163  -0.021358  S1_pocket
677  104.11  1  0.864813  6.527  12.603  -0.308629  1.186865  -0.028908  S1_pocket
678  120.89  1  0.870102  6.731  13.465  -0.209514  1.180556  -0.014521  S1_pocket
679  114.52  1  0.860923  6.757  14.245  -0.365886  1.271188  -0.005073  S1_pocket
680  117.76  1  0.845478  6.436  13.484  -0.353305  1.213462  -0.006467  S1_pocket
681  129.89  1  0.842081  6.211  14.890  0.110050  1.211458  -0.022008  S1_pocket
682  110.87  1  0.854743  6.353  13.806  -0.139278  1.166096  -0.007794  S1_pocket
683  125.89  1  0.863576  7.341  13.166  -0.539862  1.231050  0.007843  S1_pocket
684  120.87  1  0.830763  6.279  13.911  -0.035465  1.271243  -0.014768  S1_pocket
685  131.34  1  0.840844  6.245  14.178  0.179509  1.262835  -0.005745  S1_pocket
686  124.87  1  0.826989  6.440  13.414  0.066027  1.224590  -0.025278  S1_pocket
687  128.71  1  0.835022  6.440  12.993  -0.019770  1.175351  -0.017852  S1_pocket
688  136.51  1  0.818087  6.420  13.667  0.001800  1.222609  -0.021454  S1_pocket
689  118.87  1  0.816391  6.749  14.351  -0.057819  1.263518  -0.016262  S1_pocket
690  128.31  1  0.840544  6.585  13.625  -0.017952  1.215477  -0.023433  S1_pocket
691  136.42  1  0.806796  6.361  14.157  0.239699  1.232416  -0.021340  S1_pocket
692  124.34  1  0.834662  6.915  14.462  -0.150838  1.322215  -0.006957  S1_pocket
693  113.73  1  0.871160  6.769  12.698  -0.508514  1.245507  -0.018501  S1_pocket
694  127.12  1  0.847360  6.920  13.453  -0.452412  1.276590  -0.016267  S1_pocket
695  135.71  1  0.844184  6.712  12.904  -0.105456  1.220137  -0.023886  S1_pocket
696  130.45  1  0.834473  6.335  13.917  0.182673  1.272772  -0.011507  S1_pocket
697  128.69  1  0.812464  6.305  13.308  -0.254813  1.235714  -0.012360  S1_pocket
698  148.05  1  0.821554  6.537  14.070  0.145991  1.266945  -0.025777  S1_pocket
699  122.10  1  0.842396  6.710  13.506  -0.286104  1.259292  -0.028821  S1_pocket
700  140.64  1  0.824377  6.609  12.777  0.010196  1.184795  -0.021531  S1_pocket
701  120.21  1  0.844914  6.856  12.413  -0.421203  1.229112  -0.032461  S1_pocket
702  113.29  1  0.808334  6.294  12.685  -0.373267  1.292890  -0.018796  S1_pocket
703  112.62  1  0.844153  6.477  13.785  -0.087236  1.263026  -0.026006  S1_pocket
704  121.60  1  0.868652  6.621  13.222  -0.074299  1.256512  -0.015191  S1_pocket
705  115.61  1  0.814730  6.520  13.700  -0.386937  1.268078  -0.012571  S1_pocket
706  151.34  0  0.827957  6.431  14.119  0.037922  1.266541  -0.017159  S1_pocket
707  129.45  1  0.859141  7.225  12.928  -0.459001  1.194781  0.003370  S1_pocket
708  121.35  1  0.866924  6.188  13.224  -0.262293  1.216951  -0.014244  S1_pocket
709  137.67  1  0.854950  6.437  13.049  -0.140923  1.188091  -0.019154  S1_pocket
710  130.03  1  0.848430  6.596  13.656  -0.031755  1.228610  -0.017359  S1_pocket
711  111.88  1  0.839229  7.067  13.051  -0.557892  1.208079  -0.014612  S1_pocket
712  134.47  1  0.828124  5.965  13.892  0.034972  1.250272  -0.010677  S1_pocket
713  118.39  1  0.824515  7.485  12.488  -0.595530  1.267688  -0.003926  S1_pocket
714  120.94  1  0.834954  6.787  12.774  -0.442325  1.284655  -0.007330  S1_pocket
715  121.40  1  0.822959  5.789  13.538  0.013484  1.274312  -0.012552  S1_pocket
716  132.19  1  0.820078  6.521  14.480  0.187107  1.305139  -0.013269  S1_pocket
717  112.53  1  0.826944  6.608  13.675  -0.160024  1.287760  -0.028066  S1_pocket
718  135.86  1  0.836686  6.228  13.157  -0.303373  1.289770  -0.008459  S1_pocket
719  127.43  1  0.826023  5.988  13.865  -0.273227  1.318802  -0.009545  S1_pocket
720  120.02  1  0.849085  6.509  13.637  -0.295127  1.283168  -0.014037  S1_pocket
721  116.70  1  0.862421  6.194  12.932  -0.246539  1.232017  -0.022551  S1_pocket
722  114.04  1  0.882315  6.809  12.326  -0.270073  1.150155  -0.017098  S1_pocket
723  115.24  1  0.876642  6.267  13.778  -0.165166  1.235795  -0.010386  S1_pocket
724  133.15  1  0.809314  6.132  14.266  -0.319468  1.297498  -0.021671  S1_pocket
725  120.28  1  0.850401  6.781  12.741  -0.272802  1.224865  -0.013992  S1_pocket
726  120.52  1  0.832625  7.013  12.544  -0.447457  1.233594  -0.018046  S1_pocket
727  136.46  1  0.815761  6.310  12.845  -0.381603  1.272363  -0.012477  S1_pocket
728  121.52  1  0.817300  6.671  14.323  -0.170289  1.304342  -0.011117  S1_pocket
729  115.75  1  0.843135  6.844  12.504  -0.538914  1.234873  -0.019387  S1_pocket
730  128.68  1  0.812114  6.815  13.786  -0.164811  1.267373  -0.021099  S1_pocket
731  124.05  1  0.832753  6.475  13.395  -0.183866  1.198461  -0.024628  S1_pocket
732  143.30  1  0.800220  6.395  13.720  -0.077330  1.259729  -0.020447  S1_pocket
733  163.90  0  0.804259  6.258  13.680  -0.018043  1.244226  -0.018120  S1_pocket
734  120.26  1  0.864946  6.319  13.480  -0.168445  1.203070  -0.015363  S1_pocket
735  101.39  1  0.858867  6.503  12.765  -0.476215  1.197044  -0.009420  S1_pocket
736  110.61  1  0.839271  6.887  12.831  -0.479361  1.209955  -0.023169  S1_pocket
737  138.53  1  0.866684  6.542  12.947  -0.375757  1.217402  -0.023805  S1_pocket
738  125.75  1  0.836866  6.476  13.224  -0.336243  1.264509  -0.015213  S1_pocket
739  132.44  1  0.890378  6.769  12.713  -0.512140  1.230617  -0.018314  S1_pocket
740  122.14  1  0.873496  6.787  12.624  -0.373544  1.196151  -0.027124  S1_pocket
741  100.02  1  0.871696  6.523  15.163  -0.055203  1.304035  -0.018570  S1_pocket
742  128.29  1  0.866763  7.138  13.025  -0.204600  1.223161  -0.001020  S1_pocket
743  132.04  1  0.873273  6.186  13.100  -0.203671  1.178582  -0.013858  S1_pocket
744  119.69  1  0.856314  6.911  13.339  -0.056804  1.229898  -0.021452  S1_pocket
745  115.49  1  0.864976  6.233  13.389  -0.441075  1.241012  -0.013608  S1_pocket
746  107.43  1  0.853560  6.871  13.926  -0.203733  1.284892  -0.020150  S1_pocket
747  122.50  1  0.834364  6.451  13.136  -0.301342  1.274129  -0.018660  S1_pocket
748  135.52  1  0.815519  6.236  14.293  0.204539  1.299709  -0.026166  S1_pocket
749  129.62  1  0.884103  6.554  12.728  -0.226822  1.195406  -0.023959  S1_pocket
750  108.65  1  0.888866  7.193  12.847  -0.564788  1.219657  -0.009333  S1_pocket
751  115.06  1  0.832387  6.618  14.013  -0.310553  1.312768  -0.018863  S1_pocket
752  117.49  1  0.845929  6.753  12.394  -0.633687  1.259455  -0.018819  S1_pocket
753  130.56  1  0.822264  6.117  13.188  -0.297560  1.311400  -0.009509  S1_pocket
754  119.30  1  0.850323  6.111  13.586  -0.331894  1.270539  -0.016554  S1_pocket
755  110.52  1  0.827887  7.101  13.802  -0.128240  1.293286  -0.005009  S1_pocket
756  113.45  1  0.847010  6.312  12.935  -0.227035  1.259365  -0.030709  S1_pocket
757  134.04  1  0.847277  6.021  13.812  -0.126282  1.279371  -0.012789  S1_pocket
758  118.73  1  0.857607  6.965  13.197  -0.334063  1.258884  -0.015620  S1_pocket
759  133.72  1  0.817751  6.014  13.152  -0.209516  1.270777  -0.005672  S1_pocket
760  123.58  1  0.840617  6.329  14.117  -0.045735  1.280113  -0.016327  S1_pocket
761  129.02  1  0.818736  5.829  14.375  -0.037043  1.328168  -0.014207  S1_pocket
762  115.40  1  0.853777  7.392  12.710  -0.531060  1.240021  -0.017855  S1_pocket
763  127.73  1  0.806085  6.307  12.931  -0.269920  1.310633  -0.016213  S1_pocket
764  119.22  1  0.837983  7.121  13.497  -0.286801  1.247572  -0.025253  S1_pocket
765  107.20  1  0.848416  7.259  12.385  -0.780271  1.233402  -0.013779  S1_pocket
766  95.94  1  0.820154  7.147  12.230  -0.862013  1.293035  -0.011171  S1_pocket
767  101.72  1  0.840842  7.766  12.901  -0.867377  1.284880  0.005396  S1_pocket
768  125.68  1  0.844457  6.573  13.693  -0.282837  1.242054  -0.009134  S1_pocket
769  112.38  1  0.871716  7.085  13.638  -0.454998  1.208813  -0.021582  S1_pocket
770  145.03  1  0.824878  6.641  13.325  -0.435259  1.233786  -0.016704  S1_pocket
771  122.00  1  0.840670  6.341  13.574  -0.328951  1.207035  -0.009800  S1_pocket
772  110.22  1  0.855024  7.486  12.074  -0.778016  1.171727  -0.003597  S1_pocket
773  114.65  1  0.854973  6.706  13.640  -0.289766  1.233111  -0.014117  S1_pocket
774  122.87  1  0.857371  7.091  13.486  -0.154268  1.233563  -0.016809  S1_pocket
775  139.69  1  0.832315  6.049  13.089  -0.464747  1.221436  -0.023034  S1_pocket
776  114.06  1  0.865543  8.048  12.199  -0.678530  1.178859  0.007011  S1_pocket
777  130.68  1  0.820254  6.943  13.391  -0.526317  1.258926  -0.018301  S1_pocket
778  120.23  1  0.838984  6.136  14.348  -0.251730  1.299957  -0.021820  S1_pocket
779  112.06  1  0.853906  6.751  13.500  -0.361344  1.263029  -0.021226  S1_pocket
780  111.61  1  0.872212  7.561  11.921  -0.672587  1.172821  -0.011589  S1_pocket
781  119.01  1  0.846985  6.554  13.609  -0.303172  1.279141  -0.025312  S1_pocket
782  122.81  1  0.867443  8.283  12.489  -0.497842  1.199878  -0.016928  S1_pocket
783  121.56  1  0.873446  6.802  12.795  -0.458546  1.232547  -0.023345  S1_pocket
784  126.75  1  0.856012  6.608  14.149  -0.081692  1.283904  -0.022580  S1_pocket
785  130.25  1  0.869518  6.348  13.285  -0.294628  1.252665  -0.018946  S1_pocket
786  113.33  1  0.846340  7.017  12.344  -0.554653  1.247453  -0.025117  S1_pocket
787  124.10  1  0.827439  6.568  13.951  -0.021822  1.283172  -0.014969  S1_pocket
788  124.00  1  0.865422  6.919  13.668  -0.247762  1.265010  -0.003522  S1_pocket
789  119.13  1  0.875754  6.933  13.421  -0.307375  1.245801  -0.019842  S1_pocket
790  126.59  1  0.846993  7.262  12.799  -0.325395  1.191742  -0.020258  S1_pocket
791  119.85  1  0.849265  6.569  12.748  -0.270814  1.206936  -0.010577  S1_pocket
792  103.71  1  0.843882  6.428  14.077  0.076944  1.239187  -0.020324  S1_pocket
793  149.35  1  0.839807  6.283  13.611  0.017420  1.207824  -0.023122  S1_pocket
794  127.71  1  0.856174  7.149  13.376  -0.316808  1.232279  -0.022461  S1_pocket
795  111.59  1  0.852838  6.541  13.497  -0.155211  1.209012  -0.018933  S1_pocket
796  128.16  1  0.883154  7.560  12.614  -0.614588  1.195918  -0.022652  S1_pocket
797  121.12  1  0.833660  5.937  14.368  -0.015798  1.255726  -0.028552  S1_pocket
798  131.47  1  0.864196  6.428  13.827  -0.315625  1.188631  -0.022292  S1_pocket
799  111.74  1  0.857964  6.494  13.149  -0.116341  1.169750  -0.008998  S1_pocket
800  117.97  1  0.872959  7.568  12.328  -0.546877  1.158497  -0.017849  S1_pocket
801  143.59  1  0.838174  6.613  14.308  -0.045065  1.191904  -0.004040  S1_pocket
802  133.88  1  0.829129  6.103  13.495  0.083883  1.191241  -0.004748  S1_pocket
803  126.03  1  0.835873  6.191  13.466  -0.201940  1.200402  -0.006736  S1_pocket
804  128.61  1  0.830783  6.867  12.287  -0.299580  1.231060  -0.021163  S1_pocket
805  121.07  1  0.866128  6.402  13.218  -0.199411  1.190875  -0.014459  S1_pocket
806  143.43  1  0.811179  6.245  13.844  0.051790  1.184054  -0.011944  S1_pocket
807  125.00  1  0.858227  6.670  12.332  -0.393347  1.127642  -0.023159  S1_pocket
808  145.05  1  0.811431  6.420  14.103  0.044254  1.226315  -0.021452  S1_pocket
809  130.38  1  0.805570  6.289  12.577  -0.248620  1.186522  -0.025402  S1_pocket
810  108.92  1  0.863310  6.533  13.412  -0.303871  1.158455  -0.026653  S1_pocket
811  124.50  1  0.843346  6.201  13.497  -0.230426  1.189233  -0.010583  S1_pocket
812  101.33  1  0.844291  7.130  12.831  -0.288497  1.162380  -0.013111  S1_pocket
813  126.82  1  0.812142  6.597  13.763  -0.122660  1.242240  -0.013076  S1_pocket
814  117.08  1  0.817403  6.535  13.040  -0.435935  1.170456  -0.019279  S1_pocket
815  115.93  1  0.803689  7.294  12.772  -0.638355  1.205666  -0.005217  S1_pocket
816  127.17  1  0.832209  6.525  13.733  -0.250834  1.173155  -0.019153  S1_pocket
817  133.39  1  0.853192  6.111  12.850  -0.139011  1.134965  -0.019571  S1_pocket
818  138.90  1  0.844412  6.000  13.368  0.016854  1.175285  -0.029546  S1_pocket
819  110.87  1  0.882526  7.114  12.563  -0.462624  1.122272  -0.026694  S1_pocket
820  129.16  1  0.847791  6.254  13.527  -0.415214  1.170288  -0.017465  S1_pocket
821  148.16  1  0.808239  6.314  13.524  0.050706  1.136704  -0.020098  S1_pocket
822  122.12  1  0.865518  6.791  12.541  -0.294286  1.088412  -0.023542  S1_pocket
823  121.81  1  0.855794  6.654  12.652  -0.177097  1.096771  -0.020203  S1_pocket
824  121.36  1  0.843288  6.706  12.963  -0.265590  1.155571  -0.011600  S1_pocket
825  121.72  1  0.853326  6.774  13.338  -0.040849  1.120313  -0.026702  S1_pocket
826  115.85  1  0.858863  6.347  13.003  -0.123668  1.107694  -0.018279  S1_pocket
827  128.82  1  0.851377  6.956  13.496  -0.346177  1.179688  -0.017368  S1_pocket
828  122.31  1  0.866196  6.666  13.226  -0.403774  1.167115  -0.024493  S1_pocket
829  114.80  1  0.855477  6.852  12.777  -0.212042  1.141009  -0.021739  S1_pocket
830  123.30  1  0.864052  6.426  13.327  -0.176867  1.144477  -0.015801  S1_pocket
831  128.85  1  0.828650  6.960  12.551  -0.490733  1.162833  -0.020812  S1_pocket
832  119.85  1  0.850831  6.883  13.253  -0.294183  1.171250  -0.020358  S1_pocket
833  130.05  1  0.874578  6.472  12.514  -0.240257  1.159460  -0.018407  S1_pocket
834  133.83  1  0.848808  6.725  12.749  -0.243537  1.145782  -0.012280  S1_pocket
835  139.23  1  0.844516  6.516  12.736  -0.024868  1.146408  -0.018219  S1_pocket
836  125.97  1  0.813997  6.245  13.801  -0.146710  1.236290  -0.009021  S1_pocket
837  125.59  1  0.853802  6.758  12.853  -0.351621  1.176769  -0.018524  S1_pocket
838  114.65  1  0.839275  7.080  13.029  -0.444623  1.174877  -0.014271  S1_pocket
839  105.21  1  0.834694  7.896  11.497  -0.803850  1.160967  -0.004263  S1_pocket
840  128.85  1  0.814240  6.437  12.058  -0.518036  1.179446  -0.019149  S1_pocket
841  112.00  1  0.851929  6.669  12.219  -0.534484  1.155082  -0.021911  S1_pocket
842  121.06  1  0.835215  6.671  12.141  -0.488099  1.140183  -0.015533  S1_pocket
843  118.97  1  0.873439  6.659  12.038  -0.262956  1.073139  -0.010568  S1_pocket
844  113.76  1  0.834971  6.394  13.851  -0.166924  1.261295  -0.006014  S1_pocket
845  123.17  1  0.861806  6.867  13.865  0.045153  1.209503  -0.023978  S1_pocket
846  110.79  1  0.837410  6.750  12.505  -0.301741  1.240364  -0.018940  S1_pocket
847  117.71  1  0.832590  6.847  13.134  -0.009185  1.200697  -0.021242  S1_pocket
848  136.79  1  0.839045  6.909  13.678  0.096017  1.215495  -0.021059  S1_pocket
849  119.83  1  0.825984  6.355  14.110  -0.017145  1.296445  -0.021781  S1_pocket
850  112.85  1  0.847506  6.370  13.417  -0.078611  1.237221  -0.022972  S1_pocket
851  121.41  1  0.832843  6.898  12.642  -0.442135  1.209944  -0.022008  S1_pocket
852  125.12  1  0.825277  6.578  13.905  -0.482367  1.290560  -0.025610  S1_pocket
853  114.14  1  0.854146  7.245  12.304  -0.541271  1.198587  -0.022147  S1_pocket
854  107.70  1  0.844593  6.615  13.280  -0.510193  1.264324  -0.015917  S1_pocket
855  113.17  1  0.817191  6.893  13.860  -0.511577  1.309917  -0.017695  S1_pocket
856  142.34  1  0.868952  6.469  14.172  -0.218783  1.267608  -0.014724  S1_pocket
857  132.82  1  0.793181  6.643  15.337  -0.177086  1.334473  -0.015948  S1_pocket
858  116.19  1  0.829162  6.236  13.727  -0.169036  1.264639  -0.015522  S1_pocket
859  134.83  1  0.839589  6.982  12.572  -0.289505  1.183553  -0.020417  S1_pocket
860  114.92  1  0.828783  7.178  12.367  -0.677346  1.200716  -0.023773  S1_pocket
861  108.55  1  0.828192  7.458  12.862  -0.546951  1.233637  -0.004349  S1_pocket
862  115.62  1  0.859459  7.010  12.844  -0.370472  1.189378  -0.018683  S1_pocket
863  104.45  1  0.866981  7.891  11.842  -0.647577  1.129897  -0.010229  S1_pocket
864  118.01  1  0.838328  7.081  12.769  -0.448671  1.209866  -0.023997  S1_pocket
865  121.41  1  0.826681  6.751  13.586  -0.280065  1.238219  -0.015465  S1_pocket
866  138.16  1  0.828439  5.991  13.610  -0.257048  1.221546  -0.026912  S1_pocket
867  131.99  1  0.855148  6.391  13.519  -0.387064  1.215316  -0.027299  S1_pocket
868  132.20  1  0.825873  6.507  14.082  -0.068334  1.252728  -0.010012  S1_pocket
869  118.36  1  0.816227  6.535  13.741  -0.283688  1.207214  -0.007086  S1_pocket
870  140.13  1  0.819854  6.406  12.812  -0.270113  1.162777  -0.022944  S1_pocket
871  125.37  1  0.834203  6.421  12.528  -0.292396  1.185555  -0.016153  S1_pocket
872  129.58  1  0.807934  6.627  13.604  -0.046410  1.191871  -0.016203  S1_pocket
873  126.83  1  0.844156  6.918  13.655  -0.369273  1.216155  -0.008803  S1_pocket
874  145.47  1  0.831575  6.441  13.938  -0.045535  1.206760  -0.013187  S1_pocket
875  128.19  1  0.827489  6.656  13.455  -0.296245  1.217797  -0.008275  S1_pocket
876  136.62  1  0.833244  6.229  14.148  -0.054194  1.257579  -0.024879  S1_pocket
877  102.79  1  0.869807  6.686  13.735  -0.181141  1.205765  -0.016899  S1_pocket
878  96.79  1  0.831523  7.011  12.719  -0.746902  1.222911  -0.010274  S1_pocket
879  129.77  1  0.812809  6.601  14.037  -0.221243  1.282080  -0.012708  S1_pocket
880  119.67  1  0.848530  7.488  11.511  -0.577244  1.141767  -0.021288  S1_pocket
881  151.00  0  0.842640  6.691  12.792  -0.168833  1.185957  -0.013539  S1_pocket
882  122.33  1  0.821859  7.103  12.905  -0.479256  1.192382  -0.017065  S1_pocket
883  147.59  1  0.789001  6.233  12.966  -0.160091  1.185524  -0.017353  S1_pocket
884  122.90  1  0.824258  6.548  13.185  -0.338853  1.182279  -0.021665  S1_pocket
885  108.95  1  0.833322  7.391  13.096  -0.187019  1.165398  -0.013596  S1_pocket
886  94.58  1  0.844777  7.011  13.530  -0.093806  1.192592  -0.028372  S1_pocket
887  120.09  1  0.855557  6.632  12.626  -0.231240  1.114879  -0.024963  S1_pocket
888  118.17  1  0.835032  6.788  13.672  -0.220310  1.227075  -0.017820  S1_pocket
889  128.94  1  0.822575  6.905  12.851  -0.537228  1.183454  -0.010893  S1_pocket
890  114.68  1  0.822078  6.675  13.416  -0.513725  1.248310  -0.020683  S1_pocket
891  124.68  1  0.848193  7.171  12.365  -0.532567  1.234072  -0.021370  S1_pocket
892  112.18  1  0.852404  6.581  13.209  -0.327647  1.251392  -0.007621  S1_pocket
893  125.12  1  0.806156  5.951  13.879  -0.350497  1.344099  -0.012339  S1_pocket
894  141.59  1  0.831788  6.675  12.715  -0.113609  1.221289  -0.014514  S1_pocket
895  107.93  1  0.867300  7.102  12.722  -0.489101  1.191707  -0.016544  S1_pocket
896  134.17  1  0.857231  7.066  13.196  -0.271069  1.199395  -0.019018  S1_pocket
897  115.74  1  0.855491  6.697  12.729  -0.623042  1.258427  -0.018958  S1_pocket
898  111.27  1  0.836518  6.745  13.155  -0.222976  1.239732  -0.027175  S1_pocket
899  113.76  1  0.836341  6.721  13.007  -0.242627  1.210625  -0.014250  S1_pocket
900  107.60  1  0.837737  6.514  13.605  -0.216718  1.233423  -0.011202  S1_pocket
901  135.71  1  0.831426  7.041  13.197  -0.320364  1.215848  -0.025024  S1_pocket
902  118.27  1  0.853066  7.071  13.196  -0.613794  1.285906  -0.003526  S1_pocket
903  121.73  1  0.845583  6.852  13.557  -0.324401  1.278733  -0.025704  S1_pocket
904  122.54  1  0.848981  6.895  12.773  -0.440925  1.216367  -0.019229  S1_pocket
905  136.94  1  0.810891  6.530  12.560  -0.457165  1.222757  -0.011672  S1_pocket
906  119.68  1  0.816171  7.016  13.247  -0.475223  1.280650  -0.009333  S1_pocket
907  107.17  1  0.836723  7.065  12.144  -0.469230  1.185557  -0.000464  S1_pocket
908  111.08  1  0.846893  6.424  13.404  -0.286120  1.231427  -0.012412  S1_pocket
909  114.27  1  0.859011  7.218  12.476  -0.635724  1.257673  -0.001826  S1_pocket
910  134.74  1  0.802668  7.325  13.582  -0.077448  1.266395  -0.016101  S1_pocket
911  119.16  1  0.840382  7.039  12.708  -0.503022  1.254216  -0.021156  S1_pocket
912  113.24  1  0.853261  7.635  12.667  -0.590217  1.213077  -0.015038  S1_pocket
913  112.61  1  0.833038  6.545  13.418  -0.291993  1.255990  -0.015489  S1_pocket
914  113.20  1  0.878408  7.175  12.245  -0.432341  1.166104  -0.018967  S1_pocket
915  125.02  1  0.823230  6.386  13.580  -0.290555  1.260706  -0.013451  S1_pocket
916  116.75  1  0.859631  7.146  12.380  -0.324933  1.167754  -0.022384  S1_pocket
917  138.33  1  0.798431  6.346  14.432  0.045114  1.319176  -0.018460  S1_pocket
918  146.51  1  0.808469  7.356  14.269  0.143838  1.244862  -0.022686  S1_pocket
919  119.35  1  0.861919  6.273  13.177  -0.204511  1.197691  -0.022759  S1_pocket
920  115.78  1  0.864656  6.480  13.184  -0.417633  1.225607  -0.021840  S1_pocket
