# GMM n=4 pocket classification, T=25C
# Classes: S1_pocket, S3_pocket, surface, extended
# frame  chi2  chi2_state  wcn  d_S1  d_S3  M  dist_nm  Q_p  class
978  149.09  1  0.848879  10.102  6.750  -0.957418  0.967221  0.005982  S3_pocket
979  106.77  1  0.865259  9.521  6.505  -0.952440  0.875029  0.013338  S3_pocket
980  124.02  1  0.876626  10.326  6.573  -0.931778  0.896316  0.005460  S3_pocket
981  113.15  1  0.902031  9.821  6.448  -0.839731  0.827145  -0.001292  S3_pocket
982  104.83  1  0.900995  10.376  6.741  -0.849386  0.808911  -0.001460  S3_pocket
983  106.68  1  0.895060  10.341  5.879  -0.836649  0.765567  0.004217  S3_pocket
984  113.11  1  0.900288  10.552  6.197  -0.749812  0.755386  0.004633  S3_pocket
985  116.71  1  0.940191  10.549  5.469  -0.793782  0.648929  -0.000640  S3_pocket
986  119.07  1  0.878398  10.945  6.264  -0.928313  0.803653  -0.010639  S3_pocket
987  132.26  1  0.913977  10.328  5.826  -0.861089  0.762552  -0.004456  S3_pocket
988  96.46  1  0.897739  10.666  6.003  -0.928049  0.775739  0.001978  S3_pocket
989  110.56  1  0.887758  10.005  6.119  -0.841818  0.810892  0.013048  S3_pocket
990  109.77  1  0.910966  10.374  6.460  -0.751022  0.721240  -0.003429  S3_pocket
991  103.51  1  0.884040  10.265  6.516  -0.904254  0.831781  0.013990  S3_pocket
992  114.84  1  0.901848  10.479  6.050  -0.766938  0.758197  0.003202  S3_pocket
993  97.37  1  0.878773  9.530  6.537  -0.942866  0.848657  0.002233  S3_pocket
994  112.37  1  0.875820  9.757  6.663  -0.858188  0.827964  0.000887  S3_pocket
995  120.48  1  0.912586  9.801  5.866  -0.870740  0.802690  0.015337  S3_pocket
996  107.96  1  0.895441  9.900  6.584  -0.953875  0.843621  -0.003312  S3_pocket
997  126.74  1  0.878671  9.949  6.790  -0.943615  0.882406  0.004211  S3_pocket
998  101.71  1  0.884177  10.209  6.424  -0.946523  0.815023  0.006184  S3_pocket
999  124.12  1  0.923915  10.539  5.978  -0.882999  0.746381  0.003142  S3_pocket
1000  122.95  1  0.896835  9.783  6.280  -0.826112  0.777687  0.013057  S3_pocket
